Unnamed: 0,product_name,rating,skin_type,review,cleaned_review,id,label
45743,라운드랩 1025 독도 크림 (본품 80ml+20ml 추가 증정),5,,"라운드랩 제품 라인별로 사용하고 있어요. 자작나무 라인도 너무 좋았는데 이상하게 수분크림을 바르면 트러블이 일어나서 독도라인으로 오게 되었어요.일단 제형은 수분크림보다 더 촉촉하고 발랐을 때 엄청 부드러워요. 티존부위 말고 볼쪽에 건성인 피부에 겨울에 건조해서 구매하여 바르게 되었는데 건조함이 사라졌어요. 독도라인도 정말 좋은 것 같아요. 기름기 있는 편이 전혀 아니고 정말 건조함만 딱 잡아주는것 같아요. 정말 건성이신 분들한테는 조금 건조함을 느낄 수 있을 것 같고 저처럼 복합성인 분들한테 좋을 것 같아요. 저는 볼에만 사용하고 있고, 스킨케어 후에 마지막에 발라주고 쿠션 바르는데 화장 밀리는 느낌도 없고 흡수도 잘 되는 편인것 같아요. 저는 하루종일 촉촉한 느낌이예요. 시어버터 성분이 들어있어서 좋아요.","라운드랩 제품 라인별로 사용하고 있어요. 자작나무 라인도 너무 좋았는데 이상하게 수분크림을 바르면 트러블이 일어나서 독도라인으로 오게 되었어요.일단 제형은 수분크림보다 더 촉촉하고 발랐을 때 엄청 부드러워요. 티존부위 말고 볼쪽에 건성인 피부에 겨울에 건조해서 구매하여 바르게 되었는데 건조함이 사라졌어요. 독도라인도 정말 좋은 것 같아요. 기름기 있는 편이 전혀 아니고 정말 건조함만 딱 잡아주는것 같아요. 정말 건성이신 분들한테는 조금 건조함을 느낄 수 있을 것 같고 저처럼 복합성인 분들한테 좋을 것 같아요. 저는 볼에만 사용하고 있고, 스킨케어 후에 마지막에 발라주고 쿠션 바르는데 화장 밀리는 느낌도 없고 흡수도 잘 되는 편인것 같아요. 저는 하루종일 촉촉한 느낌이예요. 시어버터 성분이 들어있어서 좋아요.",1049,1
11468,리얼베리어 익스트림 크림 2+1기획 (50ml+50ml+폼50ml),5,,수부지피부에 좁쌀여드름까지 있는데 지금 크림바른지 일주일정도 된것같은데 좁쌀여드름이 들어가고 있는게 느껴져요!!,수부지피부에 좁쌀여드름까지 있는데 지금 크림바른지 일주일정도 된것같은데 좁쌀여드름이 들어가고 있는게 느껴져요!!,1050,1
81959,DR다룸 베리어 크림 75ml,4,지성,좁쌀여드름관리는 아직 2주정도 사용해봐서 잘 모르겠지만 보습은 좋은것같아요.그냥 평범한 수분크림??이런 느낌을 받았습니다!향이 약간 시트러스향이라 상큼하니 좋았어요!!건성분께는 수분감이 부족하다 느껴지겠지만지성분들께는 적당할것 같아요!! 유분도 많이 올라오지 않아 화장 전에 발라도 무리없었습니다.,좁쌀여드름관리는 아직 2주정도 사용해봐서 잘 모르겠지만 보습은 좋은것같아요.그냥 평범한 수분크림??이런 느낌을 받았습니다!향이 약간 시트러스향이라 상큼하니 좋았어요!!건성분께는 수분감이 부족하다 느껴지겠지만지성분들께는 적당할것 같아요!! 유분도 많이 올라오지 않아 화장 전에 발라도 무리없었습니다.,1051,1
31376,라로슈포제 시카플라스트 밤 B5 크림 40ml,5,,건조한 가을부터 겨울까지  정말 보습은 최고 인거 같아요.두껍게 발려져도 기분 나쁘게 끈적이진 않아요 100미리 다 쓰고 올영에 40미리 밖에 안 팔아서 일단 이거 샀어요또 100미리 나오면 사야겠어요,건조한 가을부터 겨울까지 정말 보습은 최고 인거 같아요.두껍게 발려져도 기분 나쁘게 끈적이진 않아요 100미리 다 쓰고 올영에 40미리 밖에 안 팔아서 일단 이거 샀어요또 100미리 나오면 사야겠어요,1052,0
92909,비플레인 캐모마일 인텐스 보습 크림 (본품60ml+크림10ml+토너50ml 증정),5,,올영체험단에서 신청하게 됬네요 본품은 크림 60ml이고 토너 50ml와 크림 10ml가 사은품으로 들어있어요 저는 쓰고 있는 크림이 있어서 사은품 먼저 뜯어서 사용해 봤어요 본품도 그렇고 사은품에도 씰이 붙여져 있었어요 토너는 약산성 토너인데 제가 사용하니 복합성인 제 피부에도 잘 맞았어요 크림은 아이보리 색이었는데 건성에 더 잘 맞을 것 같지만 제 피부에도 괜찮더라구요 요즘 토너랑 에센스 바르고 크림 바르고 있었는데 이 제품은 토너 바르고 크림 바르니까 딱 괜찮았어요 60ml 본품은 건성이신 친정 어머니께 드리려구요,올영체험단에서 신청하게 됬네요 본품은 크림 60ml이고 토너 50ml와 크림 10ml가 사은품으로 들어있어요 저는 쓰고 있는 크림이 있어서 사은품 먼저 뜯어서 사용해 봤어요 본품도 그렇고 사은품에도 씰이 붙여져 있었어요 토너는 약산성 토너인데 제가 사용하니 복합성인 제 피부에도 잘 맞았어요 크림은 아이보리 색이었는데 건성에 더 잘 맞을 것 같지만 제 피부에도 괜찮더라구요 요즘 토너랑 에센스 바르고 크림 바르고 있었는데 이 제품은 토너 바르고 크림 바르니까 딱 괜찮았어요 60ml 본품은 건성이신 친정 어머니께 드리려구요,1053,4
15490,라운드랩 자작나무 수분크림 (본품80ml+20ml 추가 증정),5,건성,1년전부터 계속 쓰고 있는 수분크림이에요!저는 건성인데 겨울엔 좀 보습이 부족해서 주로 봄에서 가을초까지 쓰는 크림으로 쓰고 있어요! 성분도 순하고 냄새도 좋고 맘에 듭니다. 발라도 끈적거리지 않고 끊적임이 싫어하는 사람도 쓸 수 있는 제품인 것 같습니다.건성이신 분은 여름에 쓰시는걸 추천합니다!,1년전부터 계속 쓰고 있는 수분크림이에요!저는 건성인데 겨울엔 좀 보습이 부족해서 주로 봄에서 가을초까지 쓰는 크림으로 쓰고 있어요! 성분도 순하고 냄새도 좋고 맘에 듭니다. 발라도 끈적거리지 않고 끊적임이 싫어하는 사람도 쓸 수 있는 제품인 것 같습니다.건성이신 분은 여름에 쓰시는걸 추천합니다!,1054,0
9287,에스트라 아토베리어365 하이드로 수딩크림 60ml 기획 (+30ml 미니어처 증정),5,건성,"💧속보습을 잡아주는 수분크림구매동기이벤트 참여하려구요.. (솔직)사용기간 5일패키지사실 저는 위생상 팟형 크림을 선호하지 않습니다. 특히 수분크림은 특성상 제형이 묽어서 먼지가 더 잘 묻잖아요. 그래서 튜브형으로 깔금하게 짜서 끝까지 위생적으로 사용할 수 있는 점이 마음이 들었어요. 여행용/상비용 등으로 가방에 넣기에도 더 좋구요.가격딱 봤을 때 크기가 생각보다 작기는 했는데 실제 들어있는 용량은 많아요. 후기에 비싸다는 글이 많던데 크림 60미리에 3만원이면 보통이라고 생각합니다. 쿠폰 할인할 때 사면 더 저렴하니까 가격은 적당하다고 생각해요.제형아주 묽은 것보다 조오금 더 점도가 있는 젤 크림 타입입니다. 흐르지 않을 정도에요.향내 코가 이상한 건가 의심할만큼 완벽한 무향입니다.성분PCA 라는 성분 1개가 중간위험도라고 나와있는데 막상 검색해보면 히알루론산과 비슷한 기능으로, 글리세린보다 보습력은 뛰어나며, 포유동물의 피부조직에서 발견되는 자연물질이라고 나와 있어요. 이 정도면 성분이 좋은 것 같아요. 그리고 향기부터 무향인데 성분이 나쁠 리는 없다는 귀납적 추측이 듭니다.보습력속보습을 잡아준다는 말이 딱이에요. 저는 건성이고 여름에만 복합성 피부인데 일반적인 수분크림 바르고 좀 지나면 너무 마르는 느낌이 들거든요. 근데 이 크림은 무겁거나 끈적이지 않고 비교적 가볍게 발리면서 보습력이 있어요. 광이 너무 나지도 않고 뭔가 실키한 느낌? 극건성이 아닌 이상 거의 모든 피부에 무난할 것 같아요.사용감바르고 난 뒤 느낌이 자극적이거나 불편(무거움, 끈적임 등)하지 않으면서 은은하게 피부가 시원한 느낌이 들어요.가벼운 쫀쫀함이 느껴집니다.총평이모저모 살펴봐도 기본 이상은 충분히 하는 기본템인 것 같아요. 나이가 드니 이런저런 성분이 든 제품보다는 오히려 기본에 충실한 제품을 선호하게 되더라구요. 질리지도 않구요. 나이트케어는 물론 화장 전 보습제로 단독 사용해도 좋은 크림입니다.","속보습을 잡아주는 수분크림구매동기이벤트 참여하려구요.. 솔직사용기간 5일패키지사실 저는 위생상 팟형 크림을 선호하지 않습니다. 특히 수분크림은 특성상 제형이 묽어서 먼지가 더 잘 묻잖아요. 그래서 튜브형으로 깔금하게 짜서 끝까지 위생적으로 사용할 수 있는 점이 마음이 들었어요. 여행용상비용 등으로 가방에 넣기에도 더 좋구요.가격딱 봤을 때 크기가 생각보다 작기는 했는데 실제 들어있는 용량은 많아요. 후기에 비싸다는 글이 많던데 크림 60미리에 3만원이면 보통이라고 생각합니다. 쿠폰 할인할 때 사면 더 저렴하니까 가격은 적당하다고 생각해요.제형아주 묽은 것보다 조오금 더 점도가 있는 젤 크림 타입입니다. 흐르지 않을 정도에요.향내 코가 이상한 건가 의심할만큼 완벽한 무향입니다.성분PCA 라는 성분 1개가 중간위험도라고 나와있는데 막상 검색해보면 히알루론산과 비슷한 기능으로, 글리세린보다 보습력은 뛰어나며, 포유동물의 피부조직에서 발견되는 자연물질이라고 나와 있어요. 이 정도면 성분이 좋은 것 같아요. 그리고 향기부터 무향인데 성분이 나쁠 리는 없다는 귀납적 추측이 듭니다.보습력속보습을 잡아준다는 말이 딱이에요. 저는 건성이고 여름에만 복합성 피부인데 일반적인 수분크림 바르고 좀 지나면 너무 마르는 느낌이 들거든요. 근데 이 크림은 무겁거나 끈적이지 않고 비교적 가볍게 발리면서 보습력이 있어요. 광이 너무 나지도 않고 뭔가 실키한 느낌? 극건성이 아닌 이상 거의 모든 피부에 무난할 것 같아요.사용감바르고 난 뒤 느낌이 자극적이거나 불편무거움, 끈적임 등하지 않으면서 은은하게 피부가 시원한 느낌이 들어요.가벼운 쫀쫀함이 느껴집니다.총평이모저모 살펴봐도 기본 이상은 충분히 하는 기본템인 것 같아요. 나이가 드니 이런저런 성분이 든 제품보다는 오히려 기본에 충실한 제품을 선호하게 되더라구요. 질리지도 않구요. 나이트케어는 물론 화장 전 보습제로 단독 사용해도 좋은 크림입니다.",1055,0
110859,나인위시스 VB 톤업 얼티밋 더블 기획 (30ml+30ml),5,,발림도넘좋고촉촉하고넘좋네요...톤업크림사용해보고기초도나인위시스제품으로다바꿔버렸어요..가격도저렴하고좋아요,발림도넘좋고촉촉하고넘좋네요...톤업크림사용해보고기초도나인위시스제품으로다바꿔버렸어요..가격도저렴하고좋아요,1056,0
80716,브링그린 사철쑥 카밍 리페어 크림 1+1기획 (75ml+75ml),5,,"저는 유튜브 채소님의 영상을 보고 영업당해서 바로 매장가서 테스트를 해보았어요! 저의 피부는 속건조 지성이고  유분감과 끈적거리는 마무리감이 없었고, 수분공급과 환절기라 자극받은 피부 진정효과에 좋았어요! 그런데 쑥향이 조금 심하게 나서 향기에 예민하시는 분들은 매장가서 직접 테스트 해보고 사기를 추천드립니다! 세일할때 사면 한개가격에 본품용량 두개를 얻을수 있으니 당장 올리브영으로 달려가세여 여러분~~!~!~!","저는 유튜브 채소님의 영상을 보고 영업당해서 바로 매장가서 테스트를 해보았어요! 저의 피부는 속건조 지성이고 유분감과 끈적거리는 마무리감이 없었고, 수분공급과 환절기라 자극받은 피부 진정효과에 좋았어요! 그런데 쑥향이 조금 심하게 나서 향기에 예민하시는 분들은 매장가서 직접 테스트 해보고 사기를 추천드립니다! 세일할때 사면 한개가격에 본품용량 두개를 얻을수 있으니 당장 올리브영으로 달려가세여 여러분!!!",1057,1
123765,마녀공장 비피다 속보습 수분크림 80ml,5,건성,마녀공장 라인으로 기초 사용중이에요!제돈으로 기초라인 사는건 처음인데 촉촉하게 잘 발리고 흡수력도 좋아서 바르고나서 번들거리거나 찐덕이는게 오래가지않고 잘 흡수돼서 좋아요! 완전 건성인데 마녀공장 정착하고 피부 많이 좋아졌어요!ㅎㅎ,마녀공장 라인으로 기초 사용중이에요!제돈으로 기초라인 사는건 처음인데 촉촉하게 잘 발리고 흡수력도 좋아서 바르고나서 번들거리거나 찐덕이는게 오래가지않고 잘 흡수돼서 좋아요! 완전 건성인데 마녀공장 정착하고 피부 많이 좋아졌어요!,1058,0
67065,에뛰드 순정 판텐소사이드 10 시카밤 (50ml+30ml),5,,샘플써보고 좋아서 구입합니다여드름 많은 피부 ㅠㅠㅠ피부 트러블 없어 좋아요,샘플써보고 좋아서 구입합니다여드름 많은 피부 피부 트러블 없어 좋아요,1059,1
13380,피지오겔 레드수딩 AI 진정보습 크림 (본품100ml+10mlx2 추가 증정),5,건성,좋은점 : 평소 피부가 예민하고 민감한데 건조하기까지해서 수분크림이나 크림을 꼭 발라줘야 하는데피지오겔 수딩 레드 에이아이 크림 기획 구성으로나와서 써봤어요~!피지오겔이 파란색이랑 빨강색이 있는데예민라인은 빨강이더라고요모든피부가 무난하게 트러블없이 잘 쓸수있는크림인거 같아요~!발라봤을때 역시나 촉촉하면서 보습감이 느껴지더라고요아침 저녁으로 발라도 부담감이 없고만족하면서 쓰고 있어요사용감 : 끈적이지 않는 촉촉한 느낌제형 : 흰색 크림 제형향 : 무향으로 거의 향이 없음용량 : 100ml 기획에 증정 들어있어요,좋은점 평소 피부가 예민하고 민감한데 건조하기까지해서 수분크림이나 크림을 꼭 발라줘야 하는데피지오겔 수딩 레드 에이아이 크림 기획 구성으로나와서 써봤어요!피지오겔이 파란색이랑 빨강색이 있는데예민라인은 빨강이더라고요모든피부가 무난하게 트러블없이 잘 쓸수있는크림인거 같아요!발라봤을때 역시나 촉촉하면서 보습감이 느껴지더라고요아침 저녁으로 발라도 부담감이 없고만족하면서 쓰고 있어요사용감 끈적이지 않는 촉촉한 느낌제형 흰색 크림 제형향 무향으로 거의 향이 없음용량 100ml 기획에 증정 들어있어요,1060,1
49919,피지오겔 DMT 페이셜 크림 150ml,5,복합성,자극 없이 순해서 몇년째 사용중인데 항상 떨어지지 않게 사두게 되네요~,자극 없이 순해서 몇년째 사용중인데 항상 떨어지지 않게 사두게 되네요,1061,4
113217,owndo 구절초 수분 진정 앰플크림 55g,5,,몽글몽글 촉촉한 제형에 태국에서 판매하는 야몽..  연상케 하는 다소 특유의 구절초 향이 있어요. 구절초가 33% 그리고 비건화장품이라 구미가 당겨 후기가 좋길래 구입했어요. 수부지라 항상 보습에 신경을 안쓰면 트러블이 나서 지인 추천으로 구입하게 되었는데 기대 이상입니다. 발림은 수분크림처럼 가벼운 반면에 앰플 올인원 크림이라 일정시간후 건조함이 찾아오지 않고 밤에 바르고 자면 다음날까지 수분감이 가네요. 화장품을 잘 안바르는 편이라 기초 바른후에 이 크림만 바르는데 보습 정말 오래갑니다 ㅠㅜ! 촉촉하니 마음에 들어요^^,몽글몽글 촉촉한 제형에 태국에서 판매하는 야몽.. 연상케 하는 다소 특유의 구절초 향이 있어요. 구절초가 33 그리고 비건화장품이라 구미가 당겨 후기가 좋길래 구입했어요. 수부지라 항상 보습에 신경을 안쓰면 트러블이 나서 지인 추천으로 구입하게 되었는데 기대 이상입니다. 발림은 수분크림처럼 가벼운 반면에 앰플 올인원 크림이라 일정시간후 건조함이 찾아오지 않고 밤에 바르고 자면 다음날까지 수분감이 가네요. 화장품을 잘 안바르는 편이라 기초 바른후에 이 크림만 바르는데 보습 정말 오래갑니다 ! 촉촉하니 마음에 들어요,1062,1
44232,바이오힐보 판테놀시카 블레미쉬 크림 (본품75ml+30ml 증정),5,,이거만 몇년째 쓰는드ㅡ다른거절대못 써요가격대비 짱좋음요,이거만 몇년째 쓰는드다른거절대못 써요가격대비 짱좋음요,1063,4
23907,바이오더마 시카비오 포마드 100ml ,5,,"이 크림 진짜 인생템이에여ㅠㅠ 가끔 리뷰 보면 너무 꾸덕해서 여드름 난다는 글들 봤었는데, 너무 마음이 아픕니다ㅠ 이 크림은 약간 얼굴을 코팅한다는 느낌으로 소량으로 얇게 펴 발라야 효과가 좋아요!! 저도 처음에는 그냥 수분크림마냥 왕창 발랐었는데 너무 답답하더라구요,, 지금은 밤에만 자기 전에 얇게 펴바르고 자는데 아침에 딱 촉촉해요ㅎㅎㅎ 이 크림 안맞는다고 생각하셨던 분들!! 얇게 펴발라보세요~그리고 아침에는 화장해야하니까 바르진 않는데, 그냥 건조해서 입 주변에만 살짝 바르고 화장하면 입 주변 촉촉하니 좋아요ㅎㅎ 다들 이 크림 좋은거 제대로 아셨으면 좋겠습니다!","이 크림 진짜 인생템이에여 가끔 리뷰 보면 너무 꾸덕해서 여드름 난다는 글들 봤었는데, 너무 마음이 아픕니다 이 크림은 약간 얼굴을 코팅한다는 느낌으로 소량으로 얇게 펴 발라야 효과가 좋아요!! 저도 처음에는 그냥 수분크림마냥 왕창 발랐었는데 너무 답답하더라구요,, 지금은 밤에만 자기 전에 얇게 펴바르고 자는데 아침에 딱 촉촉해요 이 크림 안맞는다고 생각하셨던 분들!! 얇게 펴발라보세요그리고 아침에는 화장해야하니까 바르진 않는데, 그냥 건조해서 입 주변에만 살짝 바르고 화장하면 입 주변 촉촉하니 좋아요 다들 이 크림 좋은거 제대로 아셨으면 좋겠습니다!",1064,1
37227,[단독기획] 바이오더마 아토덤 인텐시브 밤 200ml ,4,,속건조 심한 복합성 피부인데 너무 두껍게 발리진 않을까 걱정했는데 생각보다 가볍게 발려요.보습효과도 좋아요.다른 제품을 쓸땐 무척 건조했는데 이 제품은 시간이 지나도 건조함을 못 느꼈어요,속건조 심한 복합성 피부인데 너무 두껍게 발리진 않을까 걱정했는데 생각보다 가볍게 발려요.보습효과도 좋아요.다른 제품을 쓸땐 무척 건조했는데 이 제품은 시간이 지나도 건조함을 못 느꼈어요,1065,0
43937,바이오힐보 판테놀시카 블레미쉬 크림 (본품75ml+30ml 증정),5,,유투브에서 보고 사봤는데 진짜 한번써봤는데 왜 추천하는지 알겠더라고요 진짜 전날밤에 바르면 아침까지 촉촉합니다! 강추,유투브에서 보고 사봤는데 진짜 한번써봤는데 왜 추천하는지 알겠더라고요 진짜 전날밤에 바르면 아침까지 촉촉합니다! 강추,1066,0
102425,[단독기획] 구달 청귤 비타C 잡티 톤업 크림 (본품50ml+5ml+세럼 5ml 증정),5,,향이 상큼하고 발림성이 좋아요 두번째구매입니다 더 기대해봅니다,향이 상큼하고 발림성이 좋아요 두번째구매입니다 더 기대해봅니다,1067,2
111730,바이오힐보 프로바이오덤 리프팅 크림 (본품50ml+앰플7ml+7ml 증정),5,,처음에는 주름이랑 리프팅 효과 때문에 구매했는데 너무 좋은것 같아서 두번째 구매했습니다! 저는 또 기계랑 같이 사용하다보니 효과 더 좋은것 같아요!,처음에는 주름이랑 리프팅 효과 때문에 구매했는데 너무 좋은것 같아서 두번째 구매했습니다! 저는 또 기계랑 같이 사용하다보니 효과 더 좋은것 같아요!,1068,4
60116,아이디얼 포맨 시카수분크림 75ml,5,,잘 쓰겠습니다 강추합니다. 아들도 만족한타고 하네요,잘 쓰겠습니다 강추합니다. 아들도 만족한타고 하네요,1069,4
49546,피지오겔 DMT 페이셜 크림 150ml,5,,보습제품 유목민이에요얼굴이 예민해서 보습이 조금만 높아도잘 때 얼굴이 답답하고 담날 퉁퉁 붓는 기분이고얼굴에 열이 올라서 힘들었어요오랜기간 유명했던 제품이라 구매하게 되었는데조금 바르든 많이 바르든 답답함 없어 재구매했어요얼굴이 예민한 날엔 며칠 그냥 듬뿍 얹어놓으면확실히 진정되는게 보이더라구요..! 이건 사바사일듯저는 메이크업 때도 사용하는데 안밀려서 너무 좋아요백화점 브랜드 제품도 저에게 강해서 못쓰고 있는데너무 조아요 추천해용,보습제품 유목민이에요얼굴이 예민해서 보습이 조금만 높아도잘 때 얼굴이 답답하고 담날 퉁퉁 붓는 기분이고얼굴에 열이 올라서 힘들었어요오랜기간 유명했던 제품이라 구매하게 되었는데조금 바르든 많이 바르든 답답함 없어 재구매했어요얼굴이 예민한 날엔 며칠 그냥 듬뿍 얹어놓으면확실히 진정되는게 보이더라구요..! 이건 사바사일듯저는 메이크업 때도 사용하는데 안밀려서 너무 좋아요백화점 브랜드 제품도 저에게 강해서 못쓰고 있는데너무 조아요 추천해용,1070,1
54291,가히 아이밤,5,,삼만원으로 엄마를 행복하게 해줬습니다또 선물하도록 할게요,삼만원으로 엄마를 행복하게 해줬습니다또 선물하도록 할게요,1071,4
101556,네이처카인드 하이드로 메가 히알루론 크림 500g,5,,"수분크림은 대용량사서 듬뿍 발라주는게 좋다고 해서 대용량으로 샀는데 진짜 정말 대대용량이네요 넘 맘에 들어요 ㅋㅋㅋ 밤마다 듬뿍발라주고 자는데 아침에 피부 좋아진걱 같은 느낌적인 느낌 ,,, 저녁되면 똑같은 느낌이지만 ㅎㅎ 복합성피분데 딱히 자극없이 순항것 같고 살짝 유분기?가 있는 것 같지만 수분이라고 생각중입니다,, 꾸준히 바르면 피부좋아질 것 같아요~~!~!~! 듬뿍 발라도 반년은 쓸 수 있을 것 같어요 ㅋㅋㅋ 아주 제 스타일입니다,, 제형은 묽은과 꾸덕 중간정도인데 아침에 바르고 화장하면 좀 밀릴것 같아요 그래서 자기전에 듬뿍 바르는 중입니다~~!","수분크림은 대용량사서 듬뿍 발라주는게 좋다고 해서 대용량으로 샀는데 진짜 정말 대대용량이네요 넘 맘에 들어요 밤마다 듬뿍발라주고 자는데 아침에 피부 좋아진걱 같은 느낌적인 느낌 ,,, 저녁되면 똑같은 느낌이지만 복합성피분데 딱히 자극없이 순항것 같고 살짝 유분기?가 있는 것 같지만 수분이라고 생각중입니다,, 꾸준히 바르면 피부좋아질 것 같아요!!! 듬뿍 발라도 반년은 쓸 수 있을 것 같어요 아주 제 스타일입니다,, 제형은 묽은과 꾸덕 중간정도인데 아침에 바르고 화장하면 좀 밀릴것 같아요 그래서 자기전에 듬뿍 바르는 중입니다!",1072,0
6635,가히 멀티밤 & 멀티밤 듀오,5,복합성,"가희.. 놓치지 않을 거예요🏃🏻‍♂️🏃🏻‍♀️벌써 3개째 구매했나 봐요.. 주변 지인들한테 엄청 추천하고 선물했어요..👧🏻✔피부타입·고민T존, 코 유분 가득, 속 건조, 홍조 있고 고민 부위는 눈가 주름, 볼 건조, 목주름이에요!✔제형멀티밤으로 얼굴에 쓰윽쓰윽 문질러주면 부드럽게 잘 발려요!✔향향에 민감하지만 자극적이지 않은 멀티밤의 향✔보습력·흡수력저는 자기 전에 바르는데 속 건조가 제일 심한 볼과 눈가! 목주름 위주로 발라줘요. 바르고 자고 일어나면 덜 건조하더라고요! 흡수력은 좀 오래 걸렸던 것 같아요!✔피부 개선개선 된 점은 아직까지 잘 모르겠고.. 보습은 잘 된다? 이 정도로 느꼈어요!✔TIP저는 주로 밤에 발라요. 아침에 바르고 충분히 흡수시켜도 화장하면 뜨더라고요! 대신 목은 틈틈이 발라줍니다! 밖에 있어서 정 찝찝하시면 물티슈로 목 한번 닦아주고 간편하게 발라요~ 항상 파우치에 넣고 다녀서 언제든지 편리하게 사용해요~ 가희 제품 열심히 광고하시던데 그만큼 좋은 제품이라 광고하시는 거라 생각해요~ 가격대가 좀 있는 편이지만 한 번쯤은 사용해도 아쉽지 않을 제품이라 생각합니다!🙆🏻","가희.. 놓치지 않을 거예요벌써 3개째 구매했나 봐요.. 주변 지인들한테 엄청 추천하고 선물했어요..피부타입고민T존, 코 유분 가득, 속 건조, 홍조 있고 고민 부위는 눈가 주름, 볼 건조, 목주름이에요!제형멀티밤으로 얼굴에 쓰윽쓰윽 문질러주면 부드럽게 잘 발려요!향향에 민감하지만 자극적이지 않은 멀티밤의 향보습력흡수력저는 자기 전에 바르는데 속 건조가 제일 심한 볼과 눈가! 목주름 위주로 발라줘요. 바르고 자고 일어나면 덜 건조하더라고요! 흡수력은 좀 오래 걸렸던 것 같아요!피부 개선개선 된 점은 아직까지 잘 모르겠고.. 보습은 잘 된다? 이 정도로 느꼈어요!TIP저는 주로 밤에 발라요. 아침에 바르고 충분히 흡수시켜도 화장하면 뜨더라고요! 대신 목은 틈틈이 발라줍니다! 밖에 있어서 정 찝찝하시면 물티슈로 목 한번 닦아주고 간편하게 발라요 항상 파우치에 넣고 다녀서 언제든지 편리하게 사용해요 가희 제품 열심히 광고하시던데 그만큼 좋은 제품이라 광고하시는 거라 생각해요 가격대가 좀 있는 편이지만 한 번쯤은 사용해도 아쉽지 않을 제품이라 생각합니다!",1073,0
1183,에스트라 아토베리어365 크림 80ml 짝꿍기획 (+하이드로에센스 40ml 증정),5,,작년말부터 서서히 뒤집어져서 올 초에 뒤집어짐의 정점을 찍고 하루하루 거울만 들여다보고 우울하게 보내던 중 이 제품을 만나고 겨우겨우 원래대로 돌아가고 있는 중이에요피부과 의사쌤이 피부가 건조한 상태에서 수분크림만 바르고 있으니 제대로 보습이 되지않아서 피부트러블이 생긴거라는 말을 듣고 올영에서 유명템인 이 제품을 별 기대없이 사용해봤는데 피부결이 보들보들해지고 확실히 피부가 튼튼해졌어요 너무 무겁지도 않게 보습도 잘 되서 만족하면서 쓰고 있고 크림은 얘로 정착하려구요,작년말부터 서서히 뒤집어져서 올 초에 뒤집어짐의 정점을 찍고 하루하루 거울만 들여다보고 우울하게 보내던 중 이 제품을 만나고 겨우겨우 원래대로 돌아가고 있는 중이에요피부과 의사쌤이 피부가 건조한 상태에서 수분크림만 바르고 있으니 제대로 보습이 되지않아서 피부트러블이 생긴거라는 말을 듣고 올영에서 유명템인 이 제품을 별 기대없이 사용해봤는데 피부결이 보들보들해지고 확실히 피부가 튼튼해졌어요 너무 무겁지도 않게 보습도 잘 되서 만족하면서 쓰고 있고 크림은 얘로 정착하려구요,1074,3
85091,빌리프 더 트루 크림 모이스춰라이징 밤 75ml,5,,넘 좋아요 부그럽고 필수템이에요 ㅋㅋ 재구매 할게요 할인마니해주세요,넘 좋아요 부그럽고 필수템이에요 재구매 할게요 할인마니해주세요,1075,4
112214,바이오힐보 판테놀시카 배리어 크림 (본품50ml+클렌저30ml 증정),5,건성,솔직히말씀드리는데 리뷰쓰기 귀찮아하는 제가 글을쓰네요.작년부터 트러블이 지금까지 생기고나서 부턴 몸도마음도 지쳐있었는데바이오힐보를알고나서부턴 광팬이됬네요.정말이지 드라마틱한 효과를볼수있는제품은 바이오힐보를 따라갈화장품은 없는듯하네요👍👍👍,솔직히말씀드리는데 리뷰쓰기 귀찮아하는 제가 글을쓰네요.작년부터 트러블이 지금까지 생기고나서 부턴 몸도마음도 지쳐있었는데바이오힐보를알고나서부턴 광팬이됬네요.정말이지 드라마틱한 효과를볼수있는제품은 바이오힐보를 따라갈화장품은 없는듯하네요,1076,1
83965,토리든 다이브인 저분자 히알루론산 크림 80ml,5,,크림이 필요해서 샀는데 순하고 괜찮은 것 같아요,크림이 필요해서 샀는데 순하고 괜찮은 것 같아요,1077,4
99212,[증량] 셀퓨전씨 약산성 패리어 크림 (본품55ml+30ml+토너 50ml 증정),5,,좁쌀 여드름에 좋다고해서 구매해 봤어요 효과있음 좋겠네요,좁쌀 여드름에 좋다고해서 구매해 봤어요 효과있음 좋겠네요,1078,1
